PassengerId,Survived,Probability
892,0,0.09344563126239168
893,1,0.5081920193808038
894,0,0.14058973253809093
895,0,0.1976929841174949
896,0,0.40740863070922056
897,0,0.10854157440391363
898,1,0.6115115016781729
899,0,0.15074799124292124
900,1,0.8810970520000196
901,0,0.11625094020930421
902,0,0.09375029966925867
903,0,0.0698147937530813
904,1,0.9620352074737044
905,0,0.06920211927637197
906,1,0.964604037148509
907,1,0.944130574744582
908,0,0.10004891680809928
909,0,0.1592776768918337
910,1,0.5073631490808387
911,1,0.6381805735465356
912,0,0.08618957756712965
913,0,0.24625955184722068
914,1,0.959646969802139
915,0,0.1199967921133503
916,1,0.9615700139747074
917,0,0.0698147937530813
918,1,0.9619884022012579
919,0,0.1592776768918337
920,0,0.27933054659764534
921,0,0.10825837646018308
922,0,0.0698147937530813
923,0,0.11382670297491435
924,1,0.7377096840842005
925,0,0.09752316709646493
926,0,0.36839208988515293
927,0,0.15592700858092162
928,0,0.34196469771328175
929,0,0.27204276833340857
930,0,0.10038737107990162
931,0,0.38575390766066997
932,0,0.08927779734359402
933,0,0.28021482322198155
934,0,0.09344563126239168
935,1,0.9406581572314732
936,1,0.9744640948483425
937,0,0.15944151269588516
938,0,0.16087633551755035
939,0,0.11320215741783143
940,1,0.9664733975839347
941,1,0.806023523670165
942,0,0.25874528164808547
943,0,0.22508586441336456
944,1,0.9467721870358955
945,1,0.9509974274685297
946,0,0.10825837646018308
947,0,0.054034710734344675
948,0,0.07709346751586753
949,0,0.09546643703311704
950,0,0.10825837646018308
951,1,0.9701510345837476
952,0,0.09852828856064325
953,0,0.1896453213827122
954,0,0.11884150811184689
955,1,0.8018613720953445
956,0,0.2371345538398421
957,1,0.9376108487073728
958,1,0.5113971828933035
959,0,0.056708507253890615
960,0,0.28021482322198155
961,1,0.9615700139747074
962,1,0.5781641929352148
963,0,0.10079281928586373
964,1,0.6645788353593468
965,0,0.28021482322198155
966,1,0.9701510345837476
967,0,0.3219187731451829
968,0,0.09337023904077127
969,1,0.9830897721649088
970,0,0.10825837646018308
971,1,0.5781641929352148
972,1,0.9058083117215574
973,0,0.13742494589361445
974,0,0.0698147937530813
975,0,0.09375029966925867
976,0,0.12101516521294027
977,0,0.10825837646018308
978,1,0.5766132705675858
979,0,0.3714461300841744
980,1,0.6475630670204771
981,1,0.9239192388022812
982,0,0.37742498482238745
983,0,0.11320215741783143
984,1,0.908273358670994
985,0,0.09337023904077127
986,0,0.11625094020930421
987,0,0.12150997918310628
988,1,0.9006168699226809
989,0,0.15278203423479922
990,1,0.5304785361787033
991,0,0.07677521248129139
992,1,0.9753738711980731
993,0,0.22508586441336456
994,0,0.11320215741783143
995,0,0.12150997918310628
996,0,0.2874636499481807
997,0,0.10259665679492233
998,0,0.12150997918310628
999,0,0.11320215741783143
1000,0,0.09337023904077127
1001,0,0.3100153110656351
1002,0,0.08927779734359402
1003,1,0.606022381729381
1004,1,0.9635013576309387
1005,1,0.8337233927057275
1006,1,0.9658826403056777
1007,0,0.11368301679756743
1008,0,0.06306069575116516
1009,1,0.7209616979271153
1010,0,0.3750739872992426
1011,1,0.95687482834916
1012,1,0.9362273750603277
1013,0,0.11320215741783143
1014,1,0.9701139241584582
1015,0,0.10024533347958425
1016,0,0.11320215741783143
1017,1,0.5533718225625511
1018,0,0.12150997918310628
1019,1,0.793443988678491
1020,0,0.08927779734359402
1021,0,0.10038737107990162
1022,0,0.16564358677398625
1023,0,0.16846190263072722
1024,0,0.10933449483896943
1025,0,0.06306069575116516
1026,0,0.07709346751586753
1027,0,0.12150997918310628
1028,0,0.2400777401562785
1029,0,0.11625094020930421
1030,0,0.27204276833340857
1031,0,0.072803707372819
1032,0,0.04204240006235853
1033,1,0.9669748067543821
1034,0,0.19880967387672036
1035,0,0.10259665679492233
1036,0,0.09829020532662898
1037,0,0.13513371146892514
1038,0,0.21492521763889572
1039,0,0.10038737107990162
1040,0,0.11893660611782807
1041,0,0.10825837646018308
1042,1,0.9620352074737044
1043,0,0.09375029966925867
1044,0,0.0770286299832391
1045,1,0.6686136029784009
1046,0,0.10560413970739278
1047,0,0.1136263085408906
1048,1,0.9680764886271842
1049,1,0.5177014097946001
1050,0,0.27933054659764534
1051,1,0.5590490043869873
1052,1,0.7889408056957601
1053,1,0.6653966356013304
1054,1,0.9190140597695078
1055,0,0.12447912675225681
1056,0,0.08927779734359402
1057,1,0.6306551560910023
1058,0,0.12469953898489507
1059,0,0.09511328770514219
1060,1,0.959646969802139
1061,0,0.35940920387483816
1062,0,0.10579259373486656
1063,0,0.2400777401562785
1064,0,0.11625094020930421
1065,0,0.1166401849677886
1066,0,0.09829020532662898
1067,1,0.942784267934267
1068,1,0.9467721870358955
1069,0,0.24840172701596583
1070,1,0.9635013576309387
1071,1,0.9483197097858611
1072,0,0.10825837646018308
1073,0,0.3425175518274354
1074,1,0.9303473811930665
1075,0,0.11320215741783143
1076,1,0.901350354524911
1077,0,0.08927779734359402
1078,1,0.9137645367761013
1079,0,0.10807922638017085
1080,0,0.07060171033384949
1081,0,0.08927779734359402
1082,0,0.08927779734359402
1083,0,0.10825837646018308
1084,1,0.5507958110882814
1085,0,0.07844000115260945
1086,1,0.5607320230481944
1087,0,0.09344563126239168
1088,1,0.9009924482185566
1089,1,0.5113971828933035
1090,0,0.12981244291409352
1091,0,0.34196469771328175
1092,1,0.7808672087258979
1093,1,0.9306287136184113
1094,0,0.1523925441329648
1095,1,0.9598857743158937
1096,0,0.12981244291409352
1097,0,0.10825837646018308
1098,1,0.671777137339155
1099,0,0.12981244291409352
1100,1,0.9635013576309387
1101,0,0.10079281928586373
1102,0,0.1896453213827122
1103,0,0.0837775252917093
1104,0,0.11735711271109886
1105,1,0.9596204836765853
1106,1,0.5141477077197912
1107,0,0.21418566643846235
1108,1,0.606022381729381
1109,0,0.37790455489538444
1110,1,0.9615700139747074
1111,0,0.09337023904077127
1112,1,0.9406581572314732
1113,0,0.10038737107990162
1114,1,0.9119948211795779
1115,0,0.12150997918310628
1116,1,0.9539642857310855
1117,0,0.45589324345028825
1118,0,0.12150997918310628
1119,1,0.6475630670204771
1120,0,0.08927779734359402
1121,0,0.08927779734359402
1122,0,0.12562225723721837
1123,1,0.944130574744582
1124,0,0.07503127850588921
1125,0,0.11320215741783143
1126,0,0.27867813146533155
1127,0,0.1270854566901914
1128,0,0.1676483504749427
1129,0,0.16625815077324876
1130,1,0.8619537622468436
1131,1,0.9564799903770642
1132,1,0.9539642857310855
1133,1,0.959646969802139
1134,0,0.2440155575686769
1135,0,0.09375029966925867
1136,0,0.10825837646018308
1137,0,0.21418566643846235
1138,1,0.9137645367761013
1139,0,0.09829020532662898
1140,1,0.95687482834916
1141,0,0.3594840742889034
1142,1,0.9840461228052058
1143,0,0.19469233876066333
1144,0,0.36170043074679714
1145,0,0.10038737107990162
1146,0,0.07677521248129139
1147,0,0.10579259373486656
1148,0,0.11320215741783143
1149,0,0.08840994733677654
1150,1,0.8708034944210916
1151,0,0.12150997918310628
1152,0,0.08927779734359402
1153,0,0.12150997918310628
1154,1,0.95687482834916
1155,1,0.9194012406370757
1156,0,0.10825837646018308
1157,0,0.09375029966925867
1158,0,0.06306069575116516
1159,0,0.10579259373486656
1160,0,0.34196469771328175
1161,0,0.12617109659801765
1162,0,0.18520095509686668
1163,0,0.11320215741783143
1164,1,0.9613549383678383
1165,1,0.7582723878119959
1166,0,0.1166401849677886
1167,1,0.9467721870358955
1168,0,0.11477215517446575
1169,0,0.08927779734359402
1170,0,0.10825837646018308
1171,0,0.12981244291409352
1172,0,0.27204276833340857
1173,1,0.9382404933082006
1174,1,0.6475630670204771
1175,0,0.3543621111865775
1176,1,0.7679149712377007
1177,0,0.08720205639311832
1178,0,0.10579259373486656
1179,0,0.3200444837993883
1180,0,0.103132311682569
1181,0,0.09337023904077127
1182,0,0.10836043386578481
1183,0,0.1772203305565949
1184,0,0.1166401849677886
1185,0,0.2140173026434524
1186,0,0.07677521248129139
1187,0,0.10079281928586373
1188,1,0.9833228788419615
1189,0,0.10825837646018308
1190,0,0.08862269400957971
1191,0,0.11621576076300848
1192,0,0.1974826784000053
1193,0,0.31026546595399135
1194,0,0.08927779734359402
1195,0,0.10038737107990162
1196,1,0.6475630670204771
1197,1,0.9371217247333486
1198,0,0.27571383150752715
1199,1,0.9378944633820212
1200,0,0.2140173026434524
1201,0,0.1908514129156037
1202,0,0.12617109659801765
1203,0,0.1592776768918337
1204,0,0.10579259373486656
1205,0,0.3971508670412355
1206,1,0.9615700139747074
1207,1,0.8098053072526622
1208,0,0.19880967387672036
1209,0,0.1357100276516246
1210,0,0.23396498443054548
1211,0,0.11382670297491435
1212,0,0.12150997918310628
1213,0,0.1053799989948382
1214,0,0.3154397191256211
1215,0,0.09829020532662898
1216,1,0.9669748067543821
1217,0,0.09977714146639495
1218,1,0.9569197427565294
1219,0,0.11283133249533737
1220,0,0.11115686618246484
1221,0,0.11625094020930421
1222,1,0.9539642857310855
1223,0,0.27933054659764534
1224,0,0.1166401849677886
1225,1,0.5617972365551783
1226,0,0.1984047594329524
1227,1,0.7694167591264393
1228,0,0.1896453213827122
1229,0,0.09634883040626363
1230,0,0.15074799124292124
1231,0,0.1166401849677886
1232,0,0.1269879983273431
1233,0,0.18571185649644673
1234,0,0.12863446566700668
1235,1,0.9821241078211492
1236,0,0.10825837646018308
1237,1,0.7978209003646745
1238,0,0.11625094020930421
1239,1,0.6381805735465356
1240,0,0.11625094020930421
1241,1,0.9376108487073728
1242,1,0.9690159996074843
1243,0,0.12981244291409352
1244,0,0.11735711271109886
1245,0,0.08618957756712965
1246,1,0.9258127403978371
1247,0,0.1541150150862024
1248,1,0.9851362325264008
1249,0,0.11320215741783143
1250,0,0.11320215741783143
1251,1,0.7582723878119959
1252,0,0.0679461036621092
1253,1,0.944130574744582
1254,1,0.9376108487073728
1255,0,0.1976929841174949
1256,1,0.9906416472831839
1257,0,0.11729167312064621
1258,0,0.10825837646018308
1259,0,0.0839217425356691
1260,1,0.966933882002361
1261,0,0.11115686618246484
1262,0,0.12981244291409352
1263,1,0.9701510345837476
1264,0,0.04020403130036965
1265,0,0.08927779734359402
1266,1,0.9615700139747074
1267,1,0.9669748067543821
1268,0,0.20326693525853426
1269,0,0.12981244291409352
1270,0,0.12469953898489507
1271,1,0.5862616099033054
1272,0,0.11320215741783143
1273,0,0.12150997918310628
1274,0,0.45589324345028825
1275,1,0.5097485722751428
1276,0,0.10825837646018308
1277,1,0.9540853633711729
1278,0,0.12150997918310628
1279,0,0.0698147937530813
1280,0,0.12150997918310628
1281,0,0.0649836253787773
1282,0,0.3200444837993883
1283,1,0.9531010920839816
1284,0,0.14468766496056326
1285,0,0.07844000115260945
1286,0,0.06743255642044155
1287,1,0.9610546713007385
1288,0,0.1136263085408906
1289,1,0.9924279438137369
1290,0,0.12150997918310628
1291,0,0.11320215741783143
1292,1,0.9701510345837476
1293,0,0.08927779734359402
1294,1,0.9540853633711729
1295,0,0.08275394617058737
1296,0,0.27933054659764534
1297,0,0.3266053794666065
1298,0,0.12981244291409352
1299,0,0.19880967387672036
1300,1,0.7760053499790082
1301,1,0.686288462905215
1302,1,0.6475630670204771
1303,1,0.9701510345837476
1304,1,0.5766132705675858
1305,0,0.09337023904077127
1306,1,0.9701510345837476
1307,0,0.08720205639311832
1308,0,0.09337023904077127
1309,0,0.10825837646018308
